station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
BER;07.07.2025 06:00;14.3;14.1;14.5;14;13.7;94.1;15.3;13.3;945.2;1008.9;1009.9;;;4.2;202;2.2;7.9;15.1;4.1;14.8;;;1.6;0;47;371;;;;0;0.039
BER;07.07.2025 07:00;15.6;14.5;16.6;16.5;14.3;90.6;16.1;14.1;945;1008.4;1009.7;;;3.4;207;1.7;6.1;12.2;3.4;12.2;;;0.3;0;248;357;;;;15;0.136
BER;07.07.2025 08:00;17.2;16.9;17.7;18.8;18;81.5;16;14;945;1007.9;1009.7;;;9.5;227;3.7;13.3;34.2;9.3;33.5;;;0;0;362;361;;;;15;0.213
BER;07.07.2025 09:00;17.8;17.4;18.5;20.4;18.8;74.5;15.2;13.2;944.9;1007.7;1009.6;;;9.1;233;3.7;13.3;32.8;8.2;29.5;;;0;0;374;369;;;;6;0.242
BER;07.07.2025 10:00;18.4;17.9;19.3;22.5;21.3;71;15;13;945;1007.6;1009.7;;;8.6;273;4.1;14.8;31;8.2;29.5;;;0;0;482;372;;;;6;0.31
BER;07.07.2025 11:00;16.3;15.8;16.9;17.5;16.7;85.8;15.9;13.9;945.2;1008.4;1009.9;;;7.8;260;3.3;11.9;28.1;7.6;27.4;;;1.3;0;272;378;;;;0;0.171
BER;07.07.2025 12:00;18.5;17.2;20;23.4;20.2;75.9;16.1;14.2;944.6;1007.3;1009.3;;;8.1;227;2.5;9;29.2;7.8;28.1;;;0;0;862;353;;;;28;0.507
BER;07.07.2025 13:00;19.9;19.2;20.4;24.1;21.6;62.9;14.6;12.6;944;1006.3;1008.6;;;8.7;282;4.2;15.1;31.3;8.5;30.6;;;0;0;464;372;;;;0;0.334
BER;07.07.2025 14:00;15.5;14.9;17.6;15.6;14.6;83.1;14.6;12.7;944.6;1007.9;1009.2;;;13.6;292;3.9;14;49;13.3;47.9;;;1.7;0;130;375;;;;0;0.106
BER;07.07.2025 15:00;14.9;14.7;15.4;14.7;14.4;88.3;15;13;945.3;1008.8;1010;;;6.6;243;2.1;7.6;23.8;6.6;23.8;;;0.7;0;68;372;;;;0;0.062
BER;07.07.2025 16:00;14.7;14.6;14.7;14.4;14.2;91.9;15.3;13.3;945.8;1009.4;1010.5;;;4;196;1.9;6.8;14.4;3.9;14;;;1.9;0;48;371;;;;0;0.047
BER;07.07.2025 17:00;15.7;15.3;16.1;17.3;15.5;86.5;15.4;13.4;946.1;1009.5;1010.8;;;5.3;211;2.2;7.9;19.1;5.1;18.4;;;0;0;299;361;;;;11;0.161
BER;07.07.2025 18:00;15.2;14.9;15.3;14.6;14.2;86.1;14.9;12.9;946.6;1010.1;1011.4;;;4.1;212;1.9;6.8;14.8;4;14.4;;;0;1;36;371;;;;0;0.044
BER;07.07.2025 19:00;14.7;13.9;15.1;14;13.5;88;14.7;12.7;947.1;1010.8;1011.9;;;4.8;256;1;3.6;17.3;4.7;16.9;;;1.2;0;24;361;;;;0;0.025
BER;07.07.2025 20:00;13.8;13.5;14;12.9;12.7;88.5;14;12;947.1;1011;1011.9;;;6.1;250;1.3;4.7;22;5.8;20.9;;;0.6;0;2;364;;;;0;0.006
BER;07.07.2025 21:00;13.2;13.1;13.4;12.4;12.2;90.9;13.8;11.8;948;1012.1;1012.8;;;4.2;209;1.6;5.8;15.1;4;14.4;;;0;0;0;359;;;;0;0.005
BER;07.07.2025 22:00;12.9;12.7;13.2;12.1;12;89.4;13.3;11.2;948.6;1012.8;1013.5;;;3.1;221;1.2;4.3;11.2;3;10.8;;;0;0;0;360;;;;0;0.004
BER;07.07.2025 23:00;12.7;12.6;12.9;12;11.9;91.8;13.5;11.4;948.7;1013;1013.6;;;3.6;214;1.4;5;13;3.5;12.6;;;0;0;0;358;;;;0;0.003
BER;08.07.2025 00:00;12.6;12.6;12.7;12;11.8;92.6;13.5;11.5;948.7;1013;1013.6;;;4.6;232;1.8;6.5;16.6;4.4;15.8;;;0;0;0;360;;;;0;0.004
BER;08.07.2025 01:00;12.5;12.4;12.6;11.9;11.8;93.4;13.6;11.5;948.9;1013.2;1013.8;;;3.6;222;1.5;5.4;13;3.5;12.6;;;0;0;0;359;;;;0;0.003
BER;08.07.2025 02:00;12.6;12.5;12.7;11.9;11.6;91.6;13.3;11.3;948.9;1013.2;1013.8;;;2.8;194;0.9;3.2;10.1;2.7;9.7;;;0;0;0;357;;;;0;0.002
BER;08.07.2025 03:00;12.8;12.7;12.8;12.1;12;91.5;13.5;11.4;949.1;1013.4;1014;;;3.2;209;1.2;4.3;11.5;3.1;11.2;;;0.7;0;0;362;;;;0;0.003
BER;08.07.2025 04:00;12.7;12.6;12.7;12.1;12;93.9;13.8;11.7;949.3;1013.6;1014.2;;;3.3;229;1.1;4;11.9;3.3;11.9;;;0.8;0;1;365;;;;0;0.002
BER;08.07.2025 05:00;12.7;12.6;12.9;12.2;11.9;92.9;13.6;11.6;949.3;1013.6;1014.2;;;2.8;216;1.4;5;10.1;2.8;10.1;;;0;0;23;357;;;;0;0.022
BER;08.07.2025 06:00;12.8;12.5;13;12.5;11.9;88.1;13;10.8;949.7;1014;1014.6;;;4.3;245;1.6;5.8;15.5;4.2;15.1;;;0;0;63;346;;;;0;0.047
BER;08.07.2025 07:00;12.4;12.1;12.7;11.8;11.4;78.1;11.2;8.6;950.7;1015.2;1015.7;;;5.2;254;1.7;6.1;18.7;4.8;17.3;;;0;0;118;339;;;;0;0.082
BER;08.07.2025 08:00;12.9;12.8;13.1;13.8;12.5;72.1;10.7;8;951.1;1015.5;1016.1;;;6.9;260;2.5;9;24.8;6.6;23.8;;;0;0;244;337;;;;2;0.151
BER;08.07.2025 09:00;13.9;13.1;14.4;17.5;14.4;62.2;9.9;6.8;951.6;1015.8;1016.6;;;8.7;278;3;10.8;31.3;8.4;30.2;;;0;0;448;330;;;;5;0.264
BER;08.07.2025 10:00;15.8;15.1;16.5;23;20.5;53.8;9.6;6.4;951.9;1015.7;1017;;;7.6;284;3.5;12.6;27.4;7.3;26.3;;;0;0;802;312;;;;50;0.457
BER;08.07.2025 11:00;16.3;15.6;17.2;22.1;19.9;47.1;8.7;5;952.1;1015.7;1017.2;;;7.6;304;3.3;11.9;27.4;7.3;26.3;;;0;0;628;326;;;;28;0.399
BER;08.07.2025 12:00;16.4;16;16.6;21;20;49.1;9.2;5.6;952.2;1015.8;1017.3;;;6.8;262;3.1;11.2;24.5;6.6;23.8;;;0;0;448;350;;;;3;0.313
BER;08.07.2025 13:00;13.8;11.9;16.2;15.8;11.9;63.9;10;6.9;952.8;1017.1;1017.9;;;10.3;270;3.9;14;37.1;9.7;34.9;;;0.1;0;257;355;;;;0;0.19
BER;08.07.2025 14:00;14;12.5;15;17.6;13.6;70.3;11.2;8.6;953.3;1017.5;1018.4;;;4.4;225;2.3;8.3;15.8;4.3;15.5;;;0.1;0;485;335;;;;6;0.276
BER;08.07.2025 15:00;13.5;11.8;14.5;15.2;11.6;70.9;10.9;8.2;953.8;1018.2;1018.9;;;7.7;261;2.7;9.7;27.7;7.5;27;;;0.5;0;149;352;;;;0;0.12
BER;08.07.2025 16:00;12.1;11.7;12.5;13.6;12.5;84.7;12;9.6;954.4;1019.2;1019.6;;;7.1;241;2.9;10.4;25.6;6.9;24.8;;;0.2;0;309;346;;;;3;0.159
BER;08.07.2025 17:00;13.9;13.4;14.3;17.1;14.4;73;11.6;9.1;954;1018.4;1019.2;;;6.4;222;3;10.8;23;6.2;22.3;;;0;0;416;303;;;;52;0.212
BER;08.07.2025 18:00;14.3;13.9;14.6;17.1;15.2;68;11.1;8.5;954.3;1018.6;1019.5;;;5.9;243;2.9;10.4;21.2;5.7;20.5;;;0;0;236;322;;;;43;0.131
BER;08.07.2025 19:00;13;12.7;13.5;12.6;11.8;72.9;10.9;8.3;954.7;1019.3;1019.9;;;4.9;236;2.2;7.9;17.6;4.8;17.3;;;0;0;38;325;;;;4;0.045
BER;08.07.2025 20:00;12.1;11.8;12.7;11.1;10.6;80.7;11.4;8.8;955.5;1020.4;1020.7;;;5;230;1.8;6.5;18;4.9;17.6;;;0;0;2;354;;;;0;0.012
BER;08.07.2025 21:00;11.7;11.4;12;10.5;8.9;85.2;11.8;9.3;956.3;1021.4;1021.6;;;1.9;207;1;3.6;6.8;1.8;6.5;;;0;0;0;332;;;;0;0.005
BER;08.07.2025 22:00;11.3;11;11.7;8.6;7.3;85.6;11.5;8.9;956.7;1021.8;1022;;;3;170;1.2;4.3;10.8;2.9;10.4;;;0;0;0;321;;;;0;0.002
BER;08.07.2025 23:00;11.4;11.2;11.7;10.2;10.1;87.7;11.8;9.4;956.9;1022;1022.2;;;2.9;189;1.3;4.7;10.4;2.8;10.1;;;0;0;0;343;;;;0;0.005
BER;09.07.2025 00:00;10.7;10.1;11.3;7.8;6;90;11.6;9.2;956.9;1022.2;1022.2;;;1.8;221;1.1;4;6.5;1.8;6.5;;;0;0;0;300;;;;0;-0.005
BER;09.07.2025 01:00;9.7;8.8;10.2;5.5;5.1;93.4;11.2;8.6;957;1022.6;1022.3;;;1.4;207;0.7;2.5;5;1.4;5;;;0;0;0;291;;;;0;-0.012
BER;09.07.2025 02:00;9.1;8.8;9.5;4.8;4.5;93.6;10.8;8.1;957;1022.7;1022.3;;;2.2;194;0.8;2.9;7.9;2.1;7.6;;;0;0;0;287;;;;0;-0.014
BER;09.07.2025 03:00;8.4;8;8.9;3.8;3.4;95.1;10.5;7.6;956.9;1022.8;1022.2;;;1.5;211;0.6;2.2;5.4;1.5;5.4;;;0;0;0;282;;;;0;-0.02
BER;09.07.2025 04:00;8.3;7.9;8.6;3.1;3;96.4;10.6;7.8;956.9;1022.8;1022.2;;;0.6;0;0.2;0.7;2.2;0.6;2.2;;;0;0;2;281;;;;0;-0.022
BER;09.07.2025 05:00;8;7.1;8.9;4.8;3.4;95.7;10.3;7.4;957.1;1023.1;1022.4;;;0.9;225;0.3;1.1;3.2;0.8;2.9;;;0;0;53;280;;;;24;0.015
BER;09.07.2025 06:00;10.5;9.4;12.1;12.3;9.3;89.3;11.3;8.8;957.4;1022.8;1022.7;;;1.7;0;0.3;1.1;6.1;1.6;5.8;;;0;0;212;283;;;;60;0.087
BER;09.07.2025 07:00;13.3;12.5;13.9;17.8;16.3;74.8;11.4;8.9;957.6;1022.4;1023;;;3;143;1.5;5.4;10.8;3;10.8;;;0;0;395;291;;;;60;0.196
BER;09.07.2025 08:00;15;14.8;15.2;22.3;20.5;64.2;10.9;8.3;957.7;1022.1;1023.1;;;2.4;117;0.9;3.2;8.6;2.3;8.3;;;0;0;558;297;;;;58;0.303
BER;09.07.2025 09:00;16.1;14.8;17.6;24.6;22.6;59.9;10.9;8.3;957.7;1021.8;1023.1;;;4.4;326;1.3;4.7;15.8;4.4;15.8;;;0;0;661;305;;;;51;0.379
BER;09.07.2025 10:00;18.1;17.7;19.1;28.2;26.5;49.6;10.3;7.4;957.7;1021.3;1023.1;;;6.1;20;1.9;6.8;22;6;21.6;;;0;0;881;308;;;;60;0.533
BER;09.07.2025 11:00;19.5;18.9;20.2;29.5;28.8;41;9.3;5.9;957.7;1021;1023.1;;;7.2;9;2.2;7.9;25.9;6.9;24.8;;;0;0;948;312;;;;59;0.6
BER;09.07.2025 12:00;20.2;19.7;21;30.4;29.5;37.5;8.9;5.3;957.5;1020.5;1022.8;;;6.3;343;2.2;7.9;22.7;6.1;22;;;0;0;977;313;;;;59;0.631
BER;09.07.2025 13:00;21.1;20.5;21.5;31;29.9;39.8;10;6.9;957.2;1020.1;1022.5;;;6.8;7;3.1;11.2;24.5;6.7;24.1;;;0;0;968;318;;;;60;0.642
BER;09.07.2025 14:00;21.2;20.8;21.5;31.1;30.6;38.4;9.6;6.4;957.1;1019.9;1022.4;;;6.6;5;2.5;9;23.8;6.4;23;;;0;0;887;320;;;;60;0.588
BER;09.07.2025 15:00;21.6;21;22.3;30.5;30.2;39.8;10.3;7.4;956.9;1019.7;1022.2;;;6.9;351;2.8;10.1;24.8;6.7;24.1;;;0;0;753;322;;;;59;0.511
BER;09.07.2025 16:00;21.4;21.1;21.7;28.8;27.8;39.7;10.1;7.1;956.8;1019.5;1022.1;;;7;14;3.1;11.2;25.2;7;25.2;;;0;0;604;321;;;;60;0.419
BER;09.07.2025 17:00;21.1;20.9;21.5;26.8;25.6;40.3;10.1;7.1;956.6;1019.4;1021.9;;;6.2;16;2.9;10.4;22.3;6;21.6;;;0;0;434;320;;;;60;0.309
BER;09.07.2025 18:00;20.3;19.8;20.9;22.9;20.2;43.5;10.3;7.5;956.6;1019.6;1021.9;;;7.5;14;3.4;12.2;27;7.4;26.6;;;0;0;247;319;;;;60;0.203
BER;09.07.2025 19:00;18.7;18;19.2;17;15.3;49.1;10.6;7.8;956.7;1020.1;1022;;;6.4;24;3.3;11.9;23;6.3;22.7;;;0;0;86;316;;;;54;0.103
BER;09.07.2025 20:00;16.4;15.7;17.4;13.2;11.9;59.1;11;8.4;957;1020.9;1022.3;;;4.1;25;2.4;8.6;14.8;4;14.4;;;0;0;5;311;;;;0;0.02
BER;09.07.2025 21:00;15.4;15.3;15.8;11.8;11.6;63.4;11.1;8.5;957.3;1021.5;1022.6;;;5;31;2.7;9.7;18;4.9;17.6;;;0;0;0;307;;;;0;0.018
BER;09.07.2025 22:00;14.8;14.6;14.9;11.5;11;66.5;11.2;8.6;957.5;1021.9;1022.8;;;5.9;34;2.6;9.4;21.2;5.7;20.5;;;0;0;0;304;;;;0;0.011
BER;09.07.2025 23:00;14.1;13.7;14.4;10.4;10.1;69.1;11.1;8.5;957.6;1022.2;1023;;;4;24;2;7.2;14.4;4;14.4;;;0;0;0;303;;;;0;0.003
BER;10.07.2025 00:00;13.6;13.4;14.1;10;9.6;72;11.2;8.7;957.4;1022.1;1022.8;;;3.8;23;2.1;7.6;13.7;3.6;13;;;0;0;0;302;;;;0;0.001
BER;10.07.2025 01:00;11.7;10.1;13.6;7.6;6.5;82.8;11.4;8.8;957.1;1022.2;1022.4;;;2.7;342;0.8;2.9;9.7;2.6;9.4;;;0;0;0;298;;;;0;-0.016
BER;10.07.2025 02:00;10.7;10.4;11.3;6.5;6.2;87;11.2;8.6;957;1022.4;1022.3;;;2;340;1.2;4.3;7.2;1.9;6.8;;;0;0;0;293;;;;0;-0.015
BER;10.07.2025 03:00;9.7;9.4;9.9;5.9;5.3;91.3;11;8.3;957;1022.6;1022.3;;;1.9;6;1;3.6;6.8;1.9;6.8;;;0;0;0;291;;;;0;-0.015
BER;10.07.2025 04:00;9.1;8.9;9.3;5.4;4.8;92.5;10.7;7.9;957;1022.7;1022.3;;;2.4;18;0.9;3.2;8.6;2.3;8.3;;;0;0;2;288;;;;0;-0.015
BER;10.07.2025 05:00;9.4;8.9;10.2;6.5;5.7;93.5;11;8.4;957;1022.6;1022.3;;;1.4;27;0.4;1.4;5;1.3;4.7;;;0;0;51;287;;;;23;0.016
BER;10.07.2025 06:00;12.2;10.9;13.2;13.6;10.5;84.7;12;9.6;956.9;1021.9;1022.2;;;1.3;18;0.7;2.5;4.7;1.3;4.7;;;0;0;211;291;;;;60;0.092
BER;10.07.2025 07:00;14.6;13.7;15.3;19.3;17.3;72.9;12.1;9.8;957.1;1021.5;1022.4;;;4.3;17;2.2;7.9;15.5;4.3;15.5;;;0;0;394;298;;;;60;0.206
BER;10.07.2025 08:00;16.6;16;17.3;23.6;21.2;66.4;12.6;10.3;957.2;1021.1;1022.5;;;5.2;31;2.8;10.1;18.7;5.1;18.4;;;0;0;570;304;;;;60;0.323
BER;10.07.2025 09:00;19;18.1;19.8;27.7;26.7;58.3;12.8;10.6;957.1;1020.4;1022.4;;;7.1;25;3.1;11.2;25.6;6.9;24.8;;;0;0;726;313;;;;60;0.444
BER;10.07.2025 10:00;20.4;20;20.9;30.1;29.6;48.9;11.7;9.3;956.9;1019.9;1022.2;;;8.6;45;4.1;14.8;31;8.5;30.6;;;0;0;850;319;;;;60;0.552
BER;10.07.2025 11:00;21.8;21;22.9;30.8;29.1;46.7;12.2;9.9;956.8;1019.4;1022.1;;;7.4;45;3.9;14;26.6;7.4;26.6;;;0;0;924;322;;;;60;0.619
BER;10.07.2025 12:00;22.5;22;23.6;32;31.4;41.7;11.4;8.9;956.5;1019;1021.8;;;9.4;48;3.9;14;33.8;9.2;33.1;;;0;0;960;327;;;;60;0.661
BER;10.07.2025 13:00;23.3;22.6;23.7;30.4;30;40.4;11.5;9.1;956.2;1018.5;1021.5;;;11.6;22;3.9;14;41.8;11.3;40.7;;;0;0;940;329;;;;60;0.661
BER;10.07.2025 14:00;23.5;22.8;24.1;30.8;30.5;38.1;11;8.4;956.1;1018.4;1021.4;;;9;18;3.6;13;32.4;8.8;31.7;;;0;0;870;330;;;;60;0.621
BER;10.07.2025 15:00;23.7;23.1;24.1;30.5;29.8;35.8;10.5;7.6;955.9;1018.1;1021.2;;;8;31;3.8;13.7;28.8;7.8;28.1;;;0;0;757;330;;;;60;0.559
BER;10.07.2025 16:00;24;23.8;24.2;29.6;29.4;31.4;9.4;6;955.5;1017.6;1020.7;;;8.4;21;3.9;14;30.2;8.3;29.9;;;0;0;608;326;;;;60;0.477
BER;10.07.2025 17:00;23.6;23.3;24;28.2;27.5;34.7;10.1;7.1;955.2;1017.4;1020.4;;;8.2;22;3.8;13.7;29.5;7.8;28.1;;;0;0;435;327;;;;60;0.357
BER;10.07.2025 18:00;22.7;22;23.2;25.5;23.8;38.8;10.7;7.9;955.2;1017.6;1020.4;;;7.3;22;3.3;11.9;26.3;7.3;26.3;;;0;0;245;327;;;;60;0.221
BER;10.07.2025 19:00;21;20;21.8;20.4;17.6;44.4;11;8.4;955.4;1018.1;1020.6;;;5.3;21;2.6;9.4;19.1;5.1;18.4;;;0;0;83;326;;;;52;0.098
BER;10.07.2025 20:00;18.4;16.6;20;13.5;11.7;56.7;12;9.6;955.4;1018.8;1020.6;;;2.3;32;1.3;4.7;8.3;2.3;8.3;;;0;0;5;322;;;;0;0.005
BER;10.07.2025 21:00;15.7;14.5;17;12.1;11.9;69.2;12.3;10;955.6;1019.6;1020.8;;;2.6;31;1.8;6.5;9.4;2.5;9;;;0;0;0;317;;;;0;0.004
BER;10.07.2025 22:00;14.3;14.1;14.5;11.4;10.6;75.4;12.3;10;955.5;1019.8;1020.7;;;2.5;17;1.7;6.1;9;2.4;8.6;;;0;0;0;313;;;;0;-0.002
BER;10.07.2025 23:00;13.4;12.5;14;10.2;9.6;80.2;12.3;10;955.2;1019.8;1020.4;;;2.7;15;1.5;5.4;9.7;2.6;9.4;;;0;0;0;310;;;;0;-0.007
BER;11.07.2025 00:00;12.3;11.2;13.1;8;7.5;84.9;12.1;9.8;955;1019.8;1020.2;;;0.9;34;0.4;1.4;3.2;0.9;3.2;;;0;0;0;307;;;;0;-0.02
BER;11.07.2025 01:00;11.4;11;12.3;7.3;7;87.4;11.8;9.4;954.7;1019.7;1019.9;;;1.4;18;0.4;1.4;5;1.3;4.7;;;0;0;0;305;;;;0;-0.02
BER;11.07.2025 02:00;11.5;10.7;12.1;6.7;6.2;86.9;11.8;9.4;954.3;1019.3;1019.5;;;1.5;18;0.4;1.4;5.4;1.4;5;;;0;0;0;303;;;;0;-0.02
BER;11.07.2025 03:00;10.7;10.3;11.4;5.9;5.6;89.7;11.5;9.1;954.1;1019.3;1019.3;;;0.9;0;0.2;0.7;3.2;0.9;3.2;;;0;0;0;301;;;;0;-0.022
BER;11.07.2025 04:00;10.4;10;10.6;5.3;5.1;89.8;11.3;8.8;954.1;1019.3;1019.3;;;0.8;180;0.2;0.7;2.9;0.8;2.9;;;0;0;2;299;;;;0;-0.021
BER;11.07.2025 05:00;10.5;9.8;11.4;7.6;5.4;89;11.3;8.7;954.1;1019.3;1019.3;;;1.3;18;0.4;1.4;4.7;1.2;4.3;;;0;0;49;298;;;;23;0.017
BER;11.07.2025 06:00;13.6;12;15.7;15.7;12.5;82.4;12.8;10.6;954.2;1018.6;1019.4;;;1.4;360;0.5;1.8;5;1.3;4.7;;;0;0;206;303;;;;60;0.093
BER;11.07.2025 07:00;17.2;15.8;18.5;22.2;20.5;62.6;12.3;10;954.2;1017.8;1019.4;;;2.6;9;0.8;2.9;9.4;2.5;9;;;0;0;385;313;;;;60;0.214
BER;11.07.2025 08:00;19.3;18.4;20.1;25.4;24.4;56.7;12.7;10.5;954.1;1017.2;1019.3;;;4.7;22;2.6;9.4;16.9;4.5;16.2;;;0;0;558;320;;;;60;0.351
BER;11.07.2025 09:00;21.5;20.5;22.2;28.6;27;50.2;12.9;10.7;953.8;1016.4;1018.9;;;5.6;31;2.8;10.1;20.2;5.5;19.8;;;0;0;714;328;;;;60;0.475
BER;11.07.2025 10:00;23.4;22.5;24;30.5;30.1;41.5;11.9;9.5;953.5;1015.6;1018.6;;;8;13;3.6;13;28.8;8;28.8;;;0;0;832;336;;;;60;0.59
BER;11.07.2025 11:00;24.3;23.9;24.8;31.5;31.2;37.7;11.4;8.9;953.3;1015.2;1018.4;;;9.7;23;4;14.4;34.9;9.4;33.8;;;0;0;908;339;;;;60;0.661
BER;11.07.2025 12:00;24.3;23.6;24.6;32.3;31.4;34.1;10.3;7.5;953;1014.9;1018.1;;;8.2;34;3.4;12.2;29.5;7.6;27.4;;;0;0;946;340;;;;60;0.683
BER;11.07.2025 13:00;25.6;25.2;25.9;32.8;32.5;30.9;10.2;7.2;952.7;1014.2;1017.8;;;7.7;15;3.7;13.3;27.7;7.5;27;;;0;0;926;344;;;;60;0.7
BER;11.07.2025 14:00;26.1;25.7;26.5;33.1;32.8;32.6;11.1;8.4;952.3;1013.7;1017.4;;;7.2;28;3.6;13;25.9;6.9;24.8;;;0;0;856;347;;;;60;0.656
BER;11.07.2025 15:00;26;25.4;26.5;32.7;32.4;36.3;12.2;9.9;952;1013.4;1017.1;;;7.8;19;3.7;13.3;28.1;7.5;27;;;0;0;745;351;;;;60;0.576
BER;11.07.2025 16:00;25.7;25.1;26.5;31.8;31.1;36.7;12.1;9.8;951.8;1013.3;1016.8;;;6.9;21;3.3;11.9;24.8;6.7;24.1;;;0;0;593;351;;;;60;0.462
BER;11.07.2025 17:00;25.2;24.7;25.9;30.4;29.5;38.3;12.3;10;951.7;1013.2;1016.7;;;5.8;25;2.7;9.7;20.9;5.6;20.2;;;0;0;423;348;;;;60;0.33
BER;11.07.2025 18:00;24.3;23.9;24.6;27.6;26;35.9;10.9;8.2;951.6;1013.3;1016.6;;;5.3;34;2.5;9;19.1;5.1;18.4;;;0;0;243;343;;;;60;0.207
BER;11.07.2025 19:00;22.6;21.4;23.6;22.3;19.6;44;12;9.7;951.5;1013.6;1016.5;;;6.1;29;2.7;9.7;22;5.8;20.9;;;0;0;82;340;;;;48;0.105
BER;11.07.2025 20:00;20.3;19.7;21.5;16.9;14;53.2;12.7;10.5;951.6;1014.3;1016.6;;;3.8;27;1.8;6.5;13.7;3.6;13;;;0;0;5;335;;;;0;0.019
BER;11.07.2025 21:00;17.9;17;18.6;13.2;12.4;65.1;13.4;11.3;951.7;1014.9;1016.7;;;4.1;33;1.7;6.1;14.8;4;14.4;;;0;0;0;330;;;;0;0.006
BER;11.07.2025 22:00;17.2;16.2;18.2;13.7;12.6;67.7;13.3;11.2;951.7;1015.1;1016.7;;;3.2;32;1.9;6.8;11.5;3.2;11.5;;;0;0;0;327;;;;0;0.007
BER;11.07.2025 23:00;15.3;14.4;16.2;10.9;9.8;76.9;13.4;11.3;951.6;1015.5;1016.6;;;2.2;360;0.7;2.5;7.9;2.1;7.6;;;0;0;0;323;;;;0;-0.007
BER;12.07.2025 00:00;14.2;13.3;15.3;8.9;8.4;80.3;12.9;10.8;951.5;1015.6;1016.5;;;1.1;14;0.5;1.8;4;1;3.6;;;0;0;0;316;;;;0;-0.015
BER;12.07.2025 01:00;13.3;12.5;13.8;8.8;8.4;83.3;12.7;10.5;951.2;1015.5;1016.2;;;2.1;23;0.8;2.9;7.6;2;7.2;;;0;0;0;313;;;;0;-0.014
BER;12.07.2025 02:00;12.6;11.7;13.1;8.3;7.8;86;12.5;10.3;951.1;1015.5;1016.1;;;2.4;360;0.9;3.2;8.6;2.3;8.3;;;0;0;0;311;;;;0;-0.014
BER;12.07.2025 03:00;12.1;11.6;12.7;8.1;7.1;88.4;12.5;10.2;950.8;1015.4;1015.8;;;1.9;360;0.9;3.2;6.8;1.8;6.5;;;0;0;0;308;;;;0;-0.015
BER;12.07.2025 04:00;11.8;11.4;12.2;8.1;7.9;89.7;12.4;10.1;950.6;1015.3;1015.6;;;1.8;17;1.1;4;6.5;1.7;6.1;;;0;0;1;306;;;;0;-0.014
BER;12.07.2025 05:00;11.7;10.9;12.3;9.8;7.8;91.2;12.5;10.3;950.5;1015.1;1015.5;;;2;7;0.9;3.2;7.2;2;7.2;;;0;0;43;304;;;;21;0.019
BER;12.07.2025 06:00;14.1;12.8;15.3;16.5;13.4;82.8;13.3;11.2;950.4;1014.5;1015.4;;;0.9;45;0.3;1.1;3.2;0.8;2.9;;;0;0;200;308;;;;60;0.092
BER;12.07.2025 07:00;16.8;15.8;17.7;22.1;20;69.2;13.2;11.1;950.4;1013.9;1015.4;;;3.4;6;1;3.6;12.2;3.3;11.9;;;0;0;380;316;;;;60;0.209
BER;12.07.2025 08:00;19.2;18.3;19.8;25.8;24.4;60.9;13.6;11.5;950.6;1013.5;1015.6;;;3.6;3;1.9;6.8;13;3.4;12.2;;;0;0;558;324;;;;60;0.341
BER;12.07.2025 09:00;20.9;20.2;21.3;28.8;27.5;53.8;13.3;11.2;950.4;1012.9;1015.4;;;4;360;1.8;6.5;14.4;3.9;14;;;0;0;714;330;;;;60;0.457
BER;12.07.2025 10:00;22.7;22.4;23.2;31.1;30.2;47.5;13.1;10.9;950.2;1012.3;1015.1;;;4.6;29;1.5;5.4;16.6;4.5;16.2;;;0;0;836;337;;;;60;0.557
BER;12.07.2025 11:00;24.3;23;25.6;32.4;31.8;43.2;13.1;11;949.9;1011.6;1014.8;;;6.2;337;1.7;6.1;22.3;6.1;22;;;0;0;913;342;;;;60;0.632
BER;12.07.2025 12:00;25.1;24.5;26.4;34;33.3;38.3;12.2;9.9;949.5;1010.9;1014.4;;;4.6;360;1.7;6.1;16.6;4.5;16.2;;;0;0;956;347;;;;60;0.674
BER;12.07.2025 13:00;26.6;25.5;27.5;35;34.4;35.9;12.5;10.3;949;1010.1;1013.9;;;5.6;307;2.2;7.9;20.2;5.4;19.4;;;0;0;940;354;;;;60;0.69
BER;12.07.2025 14:00;27.7;27;28.4;35.5;35.1;31.4;11.6;9.2;948.6;1009.4;1013.5;;;5.8;312;2.1;7.6;20.9;5.7;20.5;;;0;0;867;354;;;;60;0.649
BER;12.07.2025 15:00;28.3;26.5;29.1;34.8;32.2;31.8;12.2;9.9;948.3;1008.9;1013.1;;;6.4;263;2.6;9.4;23;6.3;22.7;;;0;0;725;369;;;;53;0.566
BER;12.07.2025 16:00;27.8;27.4;28.2;34.4;33.4;32.9;12.3;10;947.9;1008.6;1012.7;;;5.1;299;2.1;7.6;18.4;5;18;;;0;0;596;362;;;;59;0.453
BER;12.07.2025 17:00;27.4;26.7;27.7;32.7;31.5;35.7;13;10.8;947.5;1008.3;1012.3;;;5.3;337;2.2;7.9;19.1;5.3;19.1;;;0;0;422;360;;;;60;0.33
