station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
VIS;19.01.2025 22:00;7.3;6.9;7.9;5.7;5.1;63;6.4;0.8;945.6;;1020.7;;1509.2;13.8;132;7.9;28.4;49.7;13.2;47.5;0;;0;;3;;;;1;0;0.035
VIS;19.01.2025 23:00;6.3;6;6.6;4.6;4.2;67.4;6.4;0.7;945.8;;1020.9;;1508;13.7;119;8.4;30.2;49.3;13.4;48.2;0;;0;;3;;;;1;0;0.03
VIS;20.01.2025 00:00;6.2;5.4;6.5;4.6;4.2;64.3;6.1;-0.1;945.7;;1020.8;;1506.3;12.1;113;7.3;26.3;43.6;11.8;42.5;0;;0;;3;;;;1;0;0.031
VIS;20.01.2025 01:00;5.4;5.2;5.7;3.6;3.4;65;5.9;-0.6;945.3;;1020.4;;1500.6;8.5;75;5.2;18.7;30.6;8.3;29.9;0;;0;;3;;;;1;0;0.026
VIS;20.01.2025 02:00;5.9;5.4;6.3;3.9;3.7;59.5;5.5;-1.4;944.9;;1020;;1498.9;8.4;77;4.6;16.6;30.2;8.2;29.5;0;;0;;3;;;;1;0;0.029
VIS;20.01.2025 03:00;5.9;5.6;6.3;3.9;3.6;58.9;5.4;-1.6;944.6;;1019.6;;1496.4;8.7;79;4.9;17.6;31.3;8.4;30.2;0;;0;;3;;;;1;0;0.03
VIS;20.01.2025 04:00;6.9;5.8;7.6;5;4.1;52.6;5.2;-2.1;944.4;;1019.4;;1498;11;103;6.7;24.1;39.6;10.7;38.5;0;;0;;2;;;;1;0;0.042
VIS;20.01.2025 05:00;6.1;5.4;7.1;3.9;3.6;55.7;5.2;-2.1;944.4;;1019.4;;1495.7;8.7;91;4.2;15.1;31.3;8.1;29.2;0;;0;;4;;;;2;0;0.031
VIS;20.01.2025 06:00;5.4;4.7;5.9;2.9;2.3;57.4;5.1;-2.4;944.2;;1019.2;;1491.7;8;80;4.6;16.6;28.8;7.7;27.7;0;;0;;4;;;;2;0;0.03
VIS;20.01.2025 07:00;4.6;3.2;5.3;2.4;1.4;59.6;5.1;-2.6;944.4;;1019.4;;1491;8;71;3.9;14;28.8;7.9;28.4;0;;0;;4;;;;2;0;0.025
VIS;20.01.2025 08:00;3;2;4.4;0.6;0.3;67.7;5.1;-2.5;944.8;;1019.9;;1488.8;3.9;153;1.4;5;14;3.7;13.3;0;;0;;17;;;;15;0;0.024
VIS;20.01.2025 09:00;5.6;5;6.4;3.5;2.6;54.5;5;-2.8;944.7;;1019.8;;1496.8;7.5;71;4.8;17.3;27;7.3;26.3;0;;0;;57;;;;51;0;0.09
VIS;20.01.2025 10:00;6.4;6;7.1;4.5;4.3;51.2;4.9;-3;944.8;;1019.8;;1499.6;8;74;4.5;16.2;28.8;7.8;28.1;0;;0;;61;;;;55;0;0.1
VIS;20.01.2025 11:00;7;6.7;7.5;5.4;5.1;49.3;4.9;-2.9;944.5;;1019.5;;1499.3;9.4;81;3.8;13.7;33.8;8.9;32;0;;0;;95;;;;89;0;0.108
VIS;20.01.2025 12:00;9.1;8.9;9.3;7.7;6.4;45.6;5.3;-2;943.8;;1018.8;;1499.9;11.5;117;7.4;26.6;41.4;11.2;40.3;60;;0;;124;;;;116;0;0.171
VIS;20.01.2025 13:00;9.6;9;9.8;8.4;8;46.3;5.5;-1.4;942.9;;1017.8;;1493.7;12;119;7.7;27.7;43.2;11.7;42.1;60;;0;;155;;;;143;0;0.181
VIS;20.01.2025 14:00;9.9;9.5;10.2;8.7;8.4;45.1;5.5;-1.4;942.3;;1017.2;;1489.4;12;112;7.2;25.9;43.2;11.4;41;60;;0;;149;;;;137;0;0.177
VIS;20.01.2025 15:00;9.9;9.8;10.1;8.6;8.3;45;5.5;-1.5;942;;1016.9;;1487.3;11.2;115;7.2;25.9;40.3;10.6;38.2;60;;0;;110;;;;105;0;0.161
VIS;20.01.2025 16:00;9.5;8.7;9.9;7.8;7.3;46.6;5.5;-1.4;942.1;;1017;;1486.5;10.3;108;6.2;22.3;37.1;10.1;36.4;50;;0;;38;;;;36;0;0.12
VIS;20.01.2025 17:00;8.6;8.1;8.9;6.5;6.1;48.4;5.4;-1.7;942.1;;1017;;1483.5;9.2;111;6.1;22;33.1;8.9;32;0;;0;;7;;;;5;0;0.05
VIS;20.01.2025 18:00;7.8;7.1;8.6;6;5.5;51.6;5.5;-1.6;942.2;;1017.1;;1482.2;9.7;100;5.5;19.8;34.9;9.3;33.5;10;;0;;3;;;;1;0;0.043
VIS;20.01.2025 19:00;7.8;7.2;8.3;5.7;5.3;51.5;5.4;-1.6;942.3;;1017.2;;1482.8;10.6;100;5.4;19.4;38.2;9.9;35.6;10;;0;;3;;;;1;0;0.042
VIS;20.01.2025 20:00;7.7;7.3;8.1;6;5.6;53;5.6;-1.3;942.4;;1017.3;;1483.1;12.7;107;6.6;23.8;45.7;12.6;45.4;0;;0;;3;;;;1;0;0.044
VIS;20.01.2025 21:00;6.4;5.8;7.4;4.6;3.9;55.7;5.4;-1.8;942.5;;1017.4;;1480;9.5;90;5.2;18.7;34.2;9.3;33.5;0;;0;;4;;;;2;0;0.035
VIS;20.01.2025 22:00;6.4;6;6.8;4;3.5;55.4;5.4;-1.8;942.7;;1017.6;;1482;9;74;4.7;16.9;32.4;8.6;31;0;;0;;3;;;;1;0;0.034
VIS;20.01.2025 23:00;2;0.4;6;0.9;-1.1;79.6;5.6;-1.3;943;;1017.9;;1470.5;6.2;297;3.1;11.2;22.3;6;21.6;0;;0;;3;;;;2;0;0.008
VIS;21.01.2025 00:00;0.2;-0.1;0.5;-1.8;-2.1;89.5;5.6;-1.4;942.9;;1017.8;;1464.3;4.8;276;2;7.2;17.3;4.7;16.9;0;;0;;2;;;;0;0;0
VIS;21.01.2025 01:00;-0.3;-0.9;0;-2.6;-3.4;91.7;5.5;-1.5;942.9;;1017.8;;1462.6;2.9;281;1.2;4.3;10.4;2.8;10.1;0;;0;;2;;;;0;0;-0.002
VIS;21.01.2025 02:00;-1.1;-1.6;-0.2;-3.7;-4.1;92.6;5.2;-2.1;942.7;;1017.6;;1458.8;1.1;270;0.3;1.1;4;1.1;4;0;;0;;2;;;;0;0;-0.005
VIS;21.01.2025 03:00;-1.6;-3.2;-1.1;-4;-4.3;94.4;5.1;-2.4;942.8;;1017.7;;1458.1;0.8;135;0.3;1.1;2.9;0.8;2.9;0;;0;;2;;;;0;0;-0.005
VIS;21.01.2025 04:00;-0.8;-1.4;-0.2;-2.4;-3.6;92.8;5.4;-1.8;942.6;;1017.5;;1458.5;1.6;99;0.9;3.2;5.8;1.6;5.8;0;;0;;2;;;;0;0;-0.003
VIS;21.01.2025 05:00;-1.3;-1.6;-1;-3.3;-3.7;92;5.1;-2.4;942.7;;1017.6;;1457.7;2.9;266;1.5;5.4;10.4;2.9;10.4;0;;0;;2;;;;0;0;-0.001
VIS;21.01.2025 06:00;-1.9;-2.9;-1.2;-4.3;-4.9;94.1;5;-2.8;942.7;;1017.6;;1455.9;1.6;76;0.6;2.2;5.8;1.6;5.8;0;;0;;2;;;;0;0;-0.004
VIS;21.01.2025 07:00;-2.1;-2.6;-1.5;-5;-5.3;95;5;-2.8;942.9;;1017.8;;1456.8;0.9;252;0.3;1.1;3.2;0.9;3.2;0;;0;;2;;;;0;0;-0.005
VIS;21.01.2025 08:00;-2.3;-3.1;-1.7;-5.1;-5.5;94.9;4.9;-3;943.1;;1018.1;;1458.4;1.1;243;0.3;1.1;4;1.1;4;0;;0;;14;;;;11;0;0.009
VIS;21.01.2025 09:00;-1.9;-2.4;-1.2;-4.1;-5.1;94;5;-2.8;943.1;;1018;;1459.1;1.4;135;0.7;2.5;5;1.4;5;0;;0;;26;;;;24;0;0.017
VIS;21.01.2025 10:00;-1.5;-2;-0.7;-3.3;-3.7;92.4;5.1;-2.6;943.1;;1018;;1460.5;1.3;270;0.7;2.5;4.7;1.3;4.7;0;;0;;32;;;;30;0;0.021
VIS;21.01.2025 11:00;-0.3;-1.1;0.9;-2.2;-2.6;86.6;5.2;-2.2;943;;1017.9;;1463.7;2.1;254;1.1;4;7.6;2;7.2;0;;0;;43;;;;36;7;0.028
VIS;21.01.2025 12:00;0.9;0.1;1.5;-1.8;-2;79.9;5.2;-2.2;942;;1016.9;;1458.7;1;162;0.7;2.5;3.6;1;3.6;0;;0;;42;;;;36;4;0.031
VIS;21.01.2025 13:00;2.6;1.1;4.2;-1.1;-1.8;71.5;5.3;-2.1;941.2;;1016;;1457.2;1.2;233;0.7;2.5;4.3;1.2;4.3;0;;0;;36;;;;34;0;0.034
VIS;21.01.2025 14:00;3.1;2;4;-0.5;-1.3;70.8;5.4;-1.8;940.3;;1015;;1450.9;1.8;135;0.7;2.5;6.5;1.8;6.5;0;;0;;34;;;;32;0;0.033
VIS;21.01.2025 15:00;3.1;1.9;4.6;-0.8;-1.7;71.1;5.4;-1.7;939.7;;1014.4;;1445.8;1.6;135;0.7;2.5;5.8;1.5;5.4;0;;0;;29;;;;27;0;0.029
VIS;21.01.2025 16:00;1.6;-0.3;2.7;-1.9;-2.3;74;5.1;-2.6;940;;1014.8;;1444.6;3.2;278;1.6;5.8;11.5;3.1;11.2;0;;0;;18;;;;15;0;0.025
VIS;21.01.2025 17:00;0.8;-0.9;2.3;-3.2;-3.6;74.2;4.8;-3.4;940.6;;1015.4;;1447.1;2.4;117;1.4;5;8.6;2.4;8.6;0;;0;;5;;;;3;0;0.004
VIS;21.01.2025 18:00;0.2;-0.5;2.1;-3.6;-4.8;79.4;4.9;-3;941;;1015.8;;1448;2.2;90;0.6;2.2;7.9;2.2;7.9;0;;0;;2;;;;0;0;-0.002
VIS;21.01.2025 19:00;-1.4;-2.4;0.3;-4.6;-5.2;86.1;4.8;-3.4;941;;1015.8;;1443.2;1.3;270;0.5;1.8;4.7;1.2;4.3;0;;0;;2;;;;0;0;-0.003
